5136;Выезд на полосу встречного движения 4. Неправильный выбор дистанции 2. Нарушение правил расположения ТС на проезжей части 1. Несоблюдение очередности проезда 1. Нарушение правил обгона 2. ;10;(54.3, 39.2);7.0;3.0;18.0;18.0
5137;Несоответствие скорости конкретным условиям движения 1. ;1;(63.4, 34.4);1.0;0.0;1.0;12.0
5138;Неправильный выбор дистанции 3. ;3;(54.8, 58.3);6.0;1.0;10.0;10.0
5139;Несоответствие скорости конкретным условиям движения 1. ;1;(63.3, 74.5);1.0;0.0;1.0;12.0
5140;Нарушение правил расположения ТС на проезжей части 2. ;2;(50.4, 37.2);3.0;0.0;2.0;4.0
5141;Нарушение правил расположения ТС на проезжей части 1. ;1;(67.6, 134.5);1.0;0.0;1.0;3.0
5142;Несоблюдение очередности проезда 1. ;1;(52.1, 85.3);1.0;0.0;3.0;4.0
5143;Несоответствие скорости конкретным условиям движения 2. Неправильный выбор дистанции 1. Неподчинение сигналам регулирования (пешеход) 1. ;4;(59.1, 37.9);8.0;0.0;9.0;13.0
5144;Неправильный выбор дистанции 1. ;1;(56.4, 86.5);2.0;0.0;2.0;4.0
5145;Нарушение правил расположения ТС на проезжей части 1. Нарушение правил обгона 1. ;2;(50.3, 38.9);1.0;1.0;3.0;14.0
5146;Выезд на полосу встречного движения 1. Неправильный выбор дистанции 2. Выезд на полосу встречного движения в местах, где это запрещено 1. ;4;(56.2, 34.3);8.0;0.0;8.0;12.0
5147;Другие нарушения ПДД водителями 1. ;1;(61.3, 35.5);2.0;0.0;2.0;2.0
5148;Несоответствие скорости конкретным условиям движения 2. Нарушение правил проезда пешеходного перехода 1. Нарушение правил расположения ТС на проезжей части 1. ;4;(60.9, 34.0);8.0;0.0;5.0;22.0
5149;Выезд на полосу встречного движения в местах, где это запрещено 1. ;1;(42.5, 47.6);2.0;1.0;2.0;3.0
5150;Другие нарушения ПДД водителями 3. Неправильный выбор дистанции 7. Нарушение правил расположения ТС на проезжей части 1. Несоблюдение очередности проезда 4. Несоблюдение бокового интервала 1. Нарушение требований сигналов светофора 2.  1. Несоответствие скорости конкретным условиям движения 3. ;22;(55.3, 37.7);37.0;1.0;54.0;95.0
5151;Несоответствие скорости конкретным условиям движения 1. ;1;(53.3, 57.7);2.0;0.0;1.0;2.0
